ID,D,R,Vobs,e_Vobs,Vgas,Vdisk,Vbul,SBdisk,SBul,Baryonic,Vdm,ID_R,Vbaryonic,rho_baryonic,V_MOND,V_TeVeS,V_pinning_dm,V_pinning_total,V_observed_total,Pinning_residual,MOND_residual,TeVeS_residual,Baryonic_residual
,4.83,4.44,62.7,7.36,14.45,8.53,0.0,0.0,0.0,16.779851012449424,45.920148987550576,ESO444-G084_4.44,16.779851012449424,1e-05,4089.470797059199,596.950823972053,0.01677985205938065,16.77985940237388,62.7,45.92014059762612,-4026.770797059199,-534.2508239720529,45.920148987550576
,48.9,1.07,22.1,7.17,1.98,18.3,0.0,33.42,0.0,18.40680309016207,3.69319690983793,F563-1_1.07,18.40680309016207,1e-05,2073.9417542448004,652.2188345754772,0.01840680423860236,18.406812293562464,22.1,3.693187706437538,-2051.8417542448005,-630.1188345754772,3.69319690983793
,48.9,1.78,42.7,10.66,4.03,24.51,0.0,20.43,0.0,24.83910223820499,17.860897761795012,F563-1_1.78,24.83910223820499,1e-05,2684.897949643524,879.7461988008447,0.024839103787970346,24.839114657754553,42.7,17.86088534224545,-2642.197949643524,-837.0461988008446,17.860897761795012
,48.9,2.49,60.6,7.69,6.25,27.45,0.0,14.31,0.0,28.152530969701463,32.447469030298535,F563-1_2.49,28.152530969701463,1e-05,3164.4166919038967,997.5201491211737,0.028152532726198807,28.152545045965184,60.6,32.44745495403482,-3103.8166919038968,-936.9201491211737,32.447469030298535
,48.9,2.97,76.8,11.1,7.78,28.28,0.0,9.63,0.0,29.33064608903118,47.46935391096882,F563-1_2.97,29.33064608903118,1e-05,3443.6595069780055,1039.7114705330207,0.02933064791903368,29.33066075435239,76.8,47.4693392456476,-3366.8595069780054,-962.9114705330207,47.46935391096882
,48.9,3.04,81.6,17.5,8.01,28.2,0.0,9.31,0.0,29.31552660280896,52.28447339719104,F563-1_3.04,29.31552660280896,1e-05,3480.966546808515,1039.2850681430807,0.029315528431868118,29.315541260570424,81.6,52.28445873942957,-3399.366546808515,-957.6850681430807,52.284473397191036
,48.9,3.19,87.0,8.93,8.49,28.16,0.0,9.15,0.0,29.411999252005973,57.58800074799403,F563-1_3.19,29.411999252005973,1e-05,3560.6563580328834,1042.887749984033,0.02941200108708427,29.412013958003758,87.0,57.587986041996245,-3473.6563580328834,-955.887749984033,57.58800074799403
,48.9,6.95,90.0,24.8,17.83,29.57,0.0,3.35,0.0,34.52960758537519,55.47039241462481,F563-1_6.95,34.52960758537519,1e-05,5189.36737955601,1226.2470016307734,0.03452960973975215,34.529624850176816,90.0,55.470375149823184,-5099.36737955601,-1136.2470016307734,55.47039241462481
,48.9,8.58,97.8,9.4,22.83,29.09,0.0,1.88,0.0,36.978872346246575,60.82112765375342,F563-1_8.58,36.978872346246575,1e-05,5756.812746650702,1313.4823861545083,0.036978874653438465,36.97889083568043,97.8,60.821109164319566,-5659.012746650702,-1215.6823861545083,60.82112765375342
,48.9,9.26,93.7,25.3,24.91,28.73,0.0,1.68,0.0,38.02526791490101,55.674732085099,F563-1_9.26,38.02526791490101,1e-05,5978.089410505668,1350.7198569841087,0.03802527028737978,38.02528692753258,93.7,55.67471307246742,-5884.389410505668,-1257.0198569841086,55.674732085098995
,48.9,9.89,103.0,23.8,26.69,28.7,0.0,1.49,0.0,39.19242401281146,63.80757598718854,F563-1_9.89,39.19242401281146,1e-05,6177.434265129821,1392.1977318818265,0.03919242645811163,39.19244360902101,103.0,63.80755639097899,-6074.434265129821,-1289.1977318818265,63.80757598718854
,48.9,10.08,97.4,11.0,27.31,28.73,0.0,1.43,0.0,39.63898333711398,57.76101666288603,F563-1_10.08,39.63898333711398,1e-05,6236.946769052947,1408.0477364945189,0.03963898581027595,39.63900315660317,97.4,57.76099684339684,-6139.546769052948,-1310.6477364945188,57.76101666288603
,48.9,11.84,106.5,9.48,30.86,27.77,0.0,0.72,0.0,41.515208056807325,64.98479194319268,F563-1_11.84,41.515208056807325,1e-05,6750.511128796101,1474.9384507762488,0.041515210647031016,41.51522881440875,106.5,64.98477118559126,-6644.011128796101,-1368.4384507762488,64.98479194319268
,48.9,14.56,112.0,11.0,30.44,25.73,0.0,0.36,0.0,39.8575776986008,72.1424223013992,F563-1_14.56,39.8575776986008,1e-05,7450.316671122108,1416.8832530403383,0.03985758018540135,39.85759762738716,112.0,72.14240237261285,-7338.316671122108,-1304.8832530403383,72.1424223013992
,48.9,15.43,111.5,9.4,30.7,25.11,0.0,0.28,0.0,39.6610905044226,71.83890949557741,F563-1_15.43,39.6610905044226,1e-05,7662.465536627228,1410.0635986437223,0.03966109297896389,39.66111033496537,111.5,71.83888966503463,-7550.965536627228,-1298.5635986437223,71.8389094955774
,48.9,17.93,111.0,24.3,33.36,23.48,0.0,0.14,0.0,40.79460748677453,70.20539251322548,F563-1_17.93,40.79460748677453,1e-05,8250.004606059321,1450.5806129515433,0.040794610032038395,40.79462788407572,111.0,70.20537211592428,-8139.004606059321,-1339.5806129515433,70.20539251322546
,48.9,19.02,112.5,7.75,34.35,22.95,0.0,0.1,0.0,41.311318061761234,71.18868193823877,F563-1_19.02,41.311318061761234,1e-05,8493.614601569818,1469.02854545914,0.04131132063926379,41.31133871741768,112.5,71.18866128258233,-8381.114601569818,-1356.52854545914,71.18868193823877
,48.9,20.1,106.0,10.7,35.34,22.07,0.0,0.0,0.0,41.6653393121909,64.3346606878091,F563-1_20.1,41.6653393121909,1e-05,8727.56097085549,1481.6995580171988,0.04166534191178161,41.66536014485795,106.0,64.33463985514206,-8621.56097085549,-1375.6995580171988,64.3346606878091
,59.7,0.28,11.9,7.89,0.95,6.22,0.0,68.0,0.0,6.2921300050142,5.6078699949858,F563-V2_0.28,6.2921300050142,1e-05,1037.538866741868,223.55969249392638,0.006292130397593811,6.292133151078809,11.9,5.607866848921192,-1025.638866741868,-211.65969249392637,5.6078699949858
,59.7,0.87,34.8,7.89,2.93,17.64,0.0,60.24,0.0,17.881680569789854,16.918319430210143,F563-V2_0.87,17.881680569789854,1e-05,1881.8975795722783,633.134865845477,0.01788168168546661,17.88168951062902,34.8,16.918310489370977,-1847.0975795722784,-598.334865845477,16.918319430210143
,59.7,1.46,58.5,8.68,4.98,27.33,0.0,50.99,0.0,27.78001619869938,30.71998380130062,F563-V2_1.46,27.78001619869938,1e-05,2485.6390124070713,981.3596869121745,0.027780017931954722,27.78003008870574,58.5,30.71996991129426,-2427.1390124070713,-922.8596869121745,30.71998380130062
,59.7,2.05,81.5,14.2,7.2,35.16,0.0,39.39,0.0,35.88963081448456,45.61036918551544,F563-V2_2.05,35.88963081448456,1e-05,2979.870064281327,1266.1370796831911,0.03588963305371631,35.88964875929772,81.5,45.61035124070228,-2898.370064281327,-1184.6370796831911,45.61036918551544
,59.7,2.35,91.8,17.5,8.24,37.71,0.0,33.19,0.0,38.599762952640006,53.20023704735999,F563-V2_2.35,38.599762952640006,1e-05,3192.563499760028,1361.6444057109845,0.03859976536096277,38.59978225251906,91.8,53.200217747480934,-3100.763499760028,-1269.8444057109846,53.20023704735999
,59.7,4.76,114.0,8.68,16.62,45.06,0.0,10.8,0.0,48.02736719829643,65.97263280170357,F563-V2_4.76,48.02736719829643,1e-05,4464.735154519247,1697.6545254437917,0.04802737019482783,48.027391211977026,114.0,65.97260878802297,-4350.735154519247,-1583.6545254437917,65.97263280170357
,59.7,7.86,116.0,8.68,34.33,41.16,0.0,3.01,0.0,53.59752326367329,62.40247673632671,F563-V2_7.86,53.59752326367329,1e-05,5655.072634369961,1897.7791527355378,0.05359752660773878,53.597550062431566,116.0,62.402449937568434,-5539.072634369961,-1781.7791527355378,62.40247673632671
,59.7,8.7,117.0,16.6,39.57,40.09,0.0,2.22,0.0,56.32932628746771,60.67067371253229,F563-V2_8.7,56.32932628746771,1e-05,5949.019499043518,1994.5292776664267,0.0563293298019763,56.32935445212732,117.0,60.67064554787268,-5832.019499043518,-1877.5292776664267,60.67067371253229
,59.7,10.18,118.0,51.9,39.57,38.11,0.0,1.34,0.0,54.93775568768714,63.06224431231286,F563-V2_10.18,54.93775568768714,1e-05,6380.966462848711,1947.2306371411826,0.05493775911537263,54.93778315656154,118.0,63.06221684343846,-6262.966462848711,-1829.2306371411826,63.06224431231286
,59.7,10.47,118.0,40.3,39.57,37.78,0.0,1.24,0.0,54.70935294810203,63.29064705189797,F563-V2_10.47,54.70935294810203,1e-05,6462.632381622832,1939.445816307058,0.05470935636153698,54.70938030277508,118.0,63.29061969722492,-6344.632381622832,-1821.445816307058,63.29064705189797
,51.8,1.26,21.7,10.0,5.7,11.4,0.0,12.58,0.0,12.745587471748802,8.954412528251197,F565-V2_1.26,12.745587471748802,1e-05,2197.380713485945,452.9425139000651,0.012745588266973593,12.74559384454174,21.7,8.95440615545826,-2175.680713485945,-431.2425139000651,8.954412528251197
,51.8,2.51,40.3,10.0,10.7,17.23,0.0,5.69,0.0,20.2820832263355,20.017916773664496,F565-V2_2.51,20.2820832263355,1e-05,3115.508770650469,720.3637610369669,0.020282084491778575,20.282093367375847,40.3,20.01790663262415,-3075.208770650469,-680.063761036967,20.017916773664496
,51.8,3.78,57.7,7.0,14.75,19.15,0.0,4.01,0.0,24.17198791990431,33.52801208009569,F565-V2_3.78,24.17198791990431,1e-05,3818.688387391671,858.6502716263867,0.02417198942804696,24.17200000589676,57.7,33.52799999410324,-3760.988387391671,-800.9502716263867,33.52801208009569
,51.8,5.03,68.5,7.0,18.18,18.51,0.0,1.6,0.0,25.94479716629136,42.55520283370864,F565-V2_5.03,25.94479716629136,1e-05,4393.202533460073,921.9325150271115,0.025944798785043414,25.944810138688318,68.5,42.55518986131168,-4324.702533460073,-853.4325150271115,42.55520283370864
,51.8,6.29,73.5,7.0,21.5,20.41,0.0,1.58,0.0,29.6448663346624,43.8551336653376,F565-V2_6.29,29.6448663346624,1e-05,4916.497340587098,1053.3120671837762,0.029644868184269778,29.64488115709371,73.5,43.85511884290629,-4842.997340587098,-979.8120671837762,43.855133665337604
,51.8,7.54,78.5,5.0,24.72,20.52,0.0,0.6,0.0,32.127072695781045,46.37292730421896,F565-V2_7.54,32.127072695781045,1e-05,5380.917839922851,1141.5593944953787,0.032127074700258655,32.12708875931538,78.5,46.37291124068462,-5302.417839922851,-1063.0593944953787,46.372927304218955
,51.8,8.8,83.1,6.0,27.11,18.68,0.0,0.21,0.0,32.922553060174415,50.17744693982558,F565-V2_8.8,32.922553060174415,1e-05,5802.762661008978,1170.084618073309,0.03292255511428376,32.922569521448885,83.1,50.17743047855111,-5719.662661008978,-1086.984618073309,50.17744693982558
,90.7,0.44,15.7,9.1,-2.08,12.26,0.0,98.11,0.0,12.435191996909415,3.2648080030905824,F568-1_0.44,12.435191996909415,1e-05,1335.680350982225,440.39572358873437,0.01243519277276796,12.435198214504634,15.7,3.264801785495365,-1319.980350982225,-424.6957235887344,3.264808003090584
,90.7,1.32,44.5,9.1,-5.39,28.49,0.0,57.84,0.0,28.995382390994603,15.504617609005397,F568-1_1.32,28.995382390994603,1e-05,2393.523803934275,1022.8013480329356,0.028995384200079275,28.995396888683985,44.5,15.504603111316015,-2349.023803934275,-978.3013480329356,15.504617609005397
,90.7,2.2,69.4,9.1,-6.26,35.84,0.0,38.81,0.0,36.38259473979282,33.017405260207184,F568-1_2.2,36.38259473979282,1e-05,3077.4556373731853,1283.9829146635975,0.036382597009781664,36.38261293108791,69.4,33.01738706891209,-3008.055637373185,-1214.5829146635974,33.017405260207184
,90.7,3.08,90.0,11.4,-3.53,40.15,0.0,24.49,0.0,40.30488059776384,49.69511940223616,F568-1_3.08,40.30488059776384,1e-05,3609.7561413480553,1423.8368694865494,0.040304883112472586,40.30490075020162,90.0,49.69509924979838,-3519.7561413480553,-1333.8368694865494,49.69511940223616
,90.7,3.96,105.0,9.88,1.83,41.23,0.0,19.47,0.0,41.270592435776834,63.729407564223166,F568-1_3.96,41.270592435776834,1e-05,4045.730317260408,1459.9416348167151,0.04127059501073843,41.27061307107047,105.0,63.72938692892953,-3940.730317260408,-1354.9416348167151,63.729407564223166
,90.7,4.84,113.0,16.2,8.4,42.44,0.0,16.02,0.0,43.26330546779799,69.73669453220201,F568-1_4.84,43.26330546779799,1e-05,4449.1798794834085,1531.3908289432557,0.043263308167089266,43.26332709944801,113.0,69.73667290055198,-4336.1798794834085,-1418.3908289432557,69.73669453220201
,90.7,5.53,117.0,24.8,13.64,43.19,0.0,13.79,0.0,45.29266717692832,71.70733282307168,F568-1_5.53,45.29266717692832,1e-05,4746.590534267729,1603.5924259410076,0.045292670002835864,45.29268982325907,117.0,71.70731017674093,-4629.590534267729,-1486.5924259410076,71.70733282307168
,90.7,7.48,124.0,9.1,27.27,47.2,0.0,10.81,0.0,54.511401559673736,69.48859844032626,F568-1_7.48,54.511401559673736,1e-05,5538.17920439561,1929.2446412152426,0.05451140496075808,54.511428815371104,124.0,69.4885711846289,-5414.17920439561,-1805.2446412152426,69.48859844032626
,90.7,8.37,127.0,9.1,32.13,48.6,0.0,8.48,0.0,58.26059474464709,68.7394052553529,F568-1_8.37,58.26059474464709,1e-05,5864.305662224642,2061.688072911547,0.05826059837965171,58.26062387494082,127.0,68.73937612505918,-5737.305662224642,-1934.688072911547,68.7394052553529
,90.7,9.24,130.0,9.1,36.26,48.96,0.0,6.88,0.0,60.92511140736634,69.07488859263367,F568-1_9.24,60.92511140736634,1e-05,6158.687944684323,2156.0969532072754,0.06092511520861592,60.92514186991823,130.0,69.07485813008176,-6028.687944684323,-2026.0969532072754,69.07488859263367
,90.7,10.13,133.0,9.1,39.77,48.92,0.0,5.7,0.0,63.04616800409046,69.95383199590954,F568-1_10.13,63.04616800409046,1e-05,6441.136180830212,2231.4611707295635,0.06304617193767735,63.046199527170515,133.0,69.95380047282949,-6308.136180830212,-2098.4611707295635,69.95383199590954
,90.7,13.23,142.0,23.8,47.41,49.96,0.0,3.23,0.0,68.87459400969271,73.12540599030729,F568-1_13.23,68.87459400969271,1e-05,7330.5556201423105,2438.957059879566,0.06887459830692771,68.87462844698541,142.0,73.12537155301459,-7188.5556201423105,-2296.957059879566,73.12540599030729
,80.6,0.39,17.4,30.4,-1.11,12.25,0.0,99.83,0.0,12.30018699044856,5.099813009551438,F568-V1_0.39,12.30018699044856,1e-05,1263.1478931621587,435.38190666184875,0.012300187757883852,12.300193140541287,17.4,5.099806859458711,-1245.7478931621586,-417.98190666184877,5.099813009551438
,80.6,1.18,46.3,37.1,-2.76,28.99,0.0,60.79,0.0,29.12108686158537,17.17891313841463,F568-V1_1.18,29.12108686158537,1e-05,2284.2534228933528,1026.1455903262472,0.029121088678513013,29.121101422126976,46.3,17.17889857787302,-2237.9534228933526,-979.8455903262472,17.17891313841463
,80.6,1.95,69.1,13.1,-2.63,34.78,0.0,34.2,0.0,34.879296151155344,34.22070384884465,F568-V1_1.95,34.879296151155344,1e-05,2904.7900612608823,1230.566264011851,0.03487929832735013,34.87931359080124,69.1,34.220686409198755,-2835.6900612608824,-1161.466264011851,34.22070384884465
,80.6,2.74,85.2,6.2,-0.03,37.08,0.0,27.14,0.0,37.08001213592034,48.11998786407966,F568-V1_2.74,37.08001213592034,1e-05,3394.362281784312,1310.3769877430784,0.03708001444942256,37.080030675924085,85.2,48.11996932407592,-3309.162281784312,-1225.1769877430784,48.11998786407966
,80.6,3.53,93.2,6.2,3.84,41.2,0.0,22.68,0.0,41.37856449902534,51.821435500974665,F568-V1_3.53,41.37856449902534,1e-05,3845.0593753543,1462.6257252733187,0.041378567080723544,41.378585188304996,93.2,51.82141481169501,-3751.8593753543,-1369.4257252733187,51.821435500974665
,80.6,4.3,100.0,12.4,7.34,44.37,0.0,16.78,0.0,44.97301968958722,55.02698031041278,F568-V1_4.3,44.97301968958722,1e-05,4236.3111901747725,1590.0074364101924,0.04497302249555127,44.973042176094246,100.0,55.026957823905754,-4136.3111901747725,-1490.0074364101924,55.02698031041278
,80.6,5.09,108.0,6.2,9.92,45.35,0.0,11.52,0.0,46.422288827674144,61.577711172325856,F568-V1_5.09,46.422288827674144,1e-05,4583.046683157395,1642.3403141027943,0.04642229172406123,46.422312038815654,108.0,61.577687961184346,-4475.046683157395,-1534.3403141027943,61.577711172325856
,80.6,5.87,112.0,6.2,12.15,44.94,0.0,9.36,0.0,46.55347570267981,65.4465242973202,F568-V1_5.87,46.55347570267981,1e-05,4889.275007605934,1648.273933502414,0.04655347860725193,46.55349897941475,112.0,65.44650102058526,-4777.275007605934,-1536.273933502414,65.4465242973202
,80.6,6.4,113.0,24.9,13.65,45.12,0.0,8.08,0.0,47.139547091587545,65.86045290841246,F568-V1_6.4,47.139547091587545,1e-05,5091.42582190883,1669.5641965873558,0.04713955003272593,47.13957066135814,113.0,65.86042933864186,-4978.42582190883,-1556.5641965873558,65.86045290841246
,80.6,7.44,113.0,15.5,17.06,45.76,0.0,6.21,0.0,48.83667883875806,64.16332116124194,F568-V1_7.44,48.83667883875806,1e-05,5471.455857447814,1730.3567063232124,0.04883668188578417,48.83670325709442,113.0,64.16329674290557,-5358.455857447814,-1617.3567063232124,64.16332116124194
,80.6,8.21,112.0,13.1,19.87,46.01,0.0,4.32,0.0,50.11723256525644,61.88276743474356,F568-V1_8.21,50.11723256525644,1e-05,5737.160360317637,1776.1177393393568,0.05011723569217906,50.11725762386958,112.0,61.88274237613042,-5625.160360317637,-1664.1177393393568,61.88276743474356
,80.6,9.0,111.0,26.4,22.99,44.52,0.0,3.01,0.0,50.10559350012731,60.89440649987269,F568-V1_9.0,50.10559350012731,1e-05,5986.599243310011,1776.4291169549863,0.05010559662632375,50.10561855292092,111.0,60.89438144707908,-5875.599243310011,-1665.4291169549863,60.89440649987269
,80.6,9.72,111.0,19.4,26.1,43.69,0.0,2.45,0.0,50.89229902450861,60.10770097549139,F568-V1_9.72,50.89229902450861,1e-05,6211.6930139858005,1804.6639181241187,0.050892302199789304,50.892324470654934,111.0,60.107675529345066,-6100.6930139858005,-1693.6639181241187,60.10770097549139
,80.6,11.79,113.0,12.5,34.23,40.77,0.0,1.17,0.0,53.23425400998872,59.76574599001128,F568-V1_11.79,53.23425400998872,1e-05,6818.695901710238,1888.467192833285,0.053234257331389055,53.23428062711239,113.0,59.76571937288761,-6705.695901710238,-1775.467192833285,59.76574599001128
,80.6,17.63,118.0,14.6,36.03,33.12,0.0,0.0,0.0,48.93971086959954,69.06028913040046,F568-V1_17.63,48.93971086959954,1e-05,8226.938148545909,1738.9857293502953,0.04893971392305403,48.93973533945191,118.0,69.06026466054809,-8108.938148545909,-1620.9857293502953,69.06028913040046
,80.1,1.95,32.0,10.0,7.85,23.82,0.0,23.44,0.0,25.080169457162764,6.919830542837236,F571-V1_1.95,25.080169457162764,1e-05,2801.8306337107533,888.6014024962652,0.025080171021968824,25.080181997245923,32.0,6.919818002754077,-2769.8306337107533,-856.6014024962652,6.919830542837236
,80.1,3.88,57.6,10.0,15.1,35.57,0.0,10.77,0.0,38.64239769993575,18.95760230006425,F571-V1_3.88,38.64239769993575,1e-05,3982.6688162587657,1367.8616546672963,0.03864240011091859,38.64241702113218,57.6,18.95758297886782,-3925.0688162587658,-1310.2616546672964,18.957602300064252
,80.1,5.83,70.9,7.0,20.84,33.21,0.0,4.16,0.0,39.20726590824716,31.692734091752847,F571-V1_5.83,39.20726590824716,1e-05,4809.03999775423,1390.3666488298481,0.03920726835447335,39.20728551187766,70.9,31.69271448812235,-4738.1399977542305,-1319.466648829848,31.692734091752847
,80.1,7.78,77.0,6.0,25.68,32.58,0.0,2.09,0.0,41.48395834536526,35.51604165463474,F571-V1_7.78,41.48395834536526,1e-05,5525.560134502202,1472.0665938450186,0.041483960933639215,41.48397908734184,77.0,35.51602091265816,-5448.560134502202,-1395.0665938450186,35.51604165463474
,80.1,9.72,82.5,6.0,29.5,31.97,0.0,1.23,0.0,43.50092987511877,38.99907012488124,F571-V1_9.72,43.50092987511877,1e-05,6155.276996204152,1544.2797995297565,0.04350093258923595,43.50095162558099,82.5,38.99904837441901,-6072.776996204152,-1461.7797995297565,38.99907012488123
,80.1,11.66,84.3,6.0,30.81,29.08,0.0,0.46,0.0,42.36628966525154,41.93371033474845,F571-V1_11.66,42.36628966525154,1e-05,6706.281719403085,1504.9733059441653,0.04236629230857606,42.366310848393724,84.3,41.93368915160627,-6621.981719403085,-1420.6733059441653,41.933710334748454
,80.1,13.59,83.9,6.0,28.8,26.58,0.0,0.0,0.0,39.191024482654186,44.70897551734582,F571-V1_13.59,39.191024482654186,1e-05,7201.557081631722,1393.0993034984501,0.03919102692786704,39.191044078163976,83.9,44.70895592183603,-7117.657081631723,-1309.19930349845,44.70897551734582
,96.8,0.47,15.3,4.4,0.25,12.99,0.0,104.59,0.0,12.992405473968244,2.3075945260317567,F574-1_0.47,12.992405473968244,1e-05,1381.7766100205922,460.07735161335347,0.012992406284592545,12.992411970170167,15.3,2.3075880298298337,-1366.4766100205923,-444.77735161335346,2.3075945260317567
,96.8,1.41,41.0,4.36,0.88,32.88,0.0,69.17,0.0,32.891774047624736,8.108225952375264,F574-1_1.41,32.891774047624736,1e-05,2510.653460754789,1158.3002016767934,0.03289177609981372,32.8917904935097,41.0,8.108209506490297,-2469.653460754789,-1117.3002016767934,8.108225952375264
,96.8,2.35,60.7,4.4,1.88,41.13,0.0,36.87,0.0,41.17294378593788,19.527056214062128,F574-1_2.35,41.17294378593788,1e-05,3224.5513331314796,1450.7694009871802,0.04117294635480697,41.1729643724072,60.7,19.527035627592802,-3163.85133313148,-1390.0694009871802,19.52705621406212
,96.8,3.29,74.9,4.4,3.41,42.43,0.0,24.85,0.0,42.566806316659466,32.33319368334054,F574-1_3.29,42.566806316659466,1e-05,3741.0507882144557,1503.2635229472846,0.04256680897249465,42.56682760005996,74.9,32.33317239994005,-3666.1507882144556,-1428.3635229472845,32.33319368334054
